,time,nBits,value,in_count,out_count,count,value_min,value_max,in_min,in_max,out_min,out_max,Open,Close,Volume BTC,Volume USD
221,1578553200,4283735051518,2817210154233,29064,27505,11063,540,210297418377,1,517,1,989,7913.97,7946.36,18.94,150381.8
222,1578556800,3068274116264,2529188684415,17374,20719,7924,546,327791104187,1,349,1,652,7946.36,7935.26,5.987,47502.25
223,1578560400,6011091289864,3592763543506,35803,35667,15524,540,467185443799,1,629,1,201,7935.26,7871.51,28.61,225776.25
224,1578564000,5020988196062,46984306468831,42947,32990,12967,546,5416241324255,1,809,1,1769,7871.51,7889.27,14.93,117858.7
225,1578567600,5135215967932,2844166443150,27932,30473,13262,546,311290962187,1,241,1,112,7889.27,7869.42,8.238,64824.77
226,1578571200,4215198388396,2725432228578,24634,26852,10886,546,109370835246,1,527,1,244,7869.42,7888.86,22.13,174525.64
227,1578574800,7583949626596,4557103917619,35582,39318,19586,0,299790897587,1,250,1,69,7888.86,7894.77,13.55,107462.07
228,1578578400,5786895086770,5556628961269,31120,33279,14945,540,291790665387,1,247,1,67,7894.77,7881.81,13.46,106183.76
229,1578582000,819729467962,509415975302,5808,4847,2117,546,31407341303,1,413,1,62,7881.81,7902.9,11.92,94211.64
230,1578585600,5009371812482,7218992403338,36454,33565,12937,546,1627090255569,1,562,1,695,7902.9,7824.75,51.4,402674.9
231,1578589200,3591398590150,3157571460789,25510,21756,9275,546,153796104204,1,547,1,199,7824.75,7791.58,44.94,350440.82
232,1578592800,12388485875284,6369068615397,76935,70878,31994,0,281790433187,1,507,1,129,7791.58,7816.94,12.92,100876.12
233,1578596400,6655413365768,2506508582655,43017,43757,17188,0,40651530563,1,621,1,2556,7816.94,7902.99,45.0,353801.85
234,1578600000,7289280696450,2717809477298,47724,41479,18825,0,95312996951,1,629,1,457,7902.99,7822.91,37.79,299690.42
235,1578603600,6527633146388,2956478550498,37170,38047,16858,0,90072894902,1,538,1,183,7822.91,7784.9,30.03,234091.19
236,1578607200,5168516267528,3758182579464,27726,30331,13348,0,853873404081,1,602,1,781,7784.9,7809.82,29.91,234112.06
237,1578610800,2689192798770,1953470887930,18175,16057,6945,563,264368372957,1,240,1,319,7809.82,7817.8,14.03,109669.79
238,1578614400,6461419759982,4052901528266,32798,44039,16687,0,215822167067,1,311,1,6712,7817.8,7823.07,13.54,106017.28
239,1578618000,3499629159868,2424464492931,21098,20265,9038,0,250564435894,1,341,1,96,7823.07,7801.72,10.76,84024.79
240,1578621600,4002618568882,4323805003673,21364,36982,10337,546,271790390587,1,555,1,1952,7801.72,7801.84,7.317,57128.18
241,1578625200,4191965621236,5624811470440,23724,30719,10826,0,262790324947,1,250,1,149,7801.84,7800.77,12.67,98799.86
242,1578628800,6781644734004,7185127432012,42977,46935,17514,546,161406969713,1,647,1,697,7800.77,7787.2,5.942,46199.75
243,1578632400,3358683705764,1975889336020,15616,21034,8674,0,119999991786,1,418,1,673,7787.2,7737.15,16.6,128911.09
244,1578636000,6605462916374,3871989515249,27906,36202,17059,0,247790266747,1,481,1,1809,7737.15,7735.45,11.54,89243.61
245,1578639600,3535252736180,2528867411409,19847,20859,9130,546,579999892436,1,500,1,100,7735.45,7734.41,8.517999999999999,65840.29
246,1578643200,159144455046,260987511607,6871,1225,411,546,79999941800,1,200,1,56,7734.41,7695.23,18.42,141886.38
247,1578646800,4964455129306,6963499577717,37488,32045,12821,546,1144999941327,1,302,1,201,7695.23,7715.95,6.071000000000001,46876.34
248,1578650400,9543633536542,4784227196237,54199,59132,24647,0,131462992141,1,519,1,347,7715.95,7761.09,23.23,178960.51
249,1578654000,6989578000086,3058013366943,42437,41020,18051,546,203564836965,1,596,1,103,7761.09,7833.06,20.13,157237.26
250,1578657600,1578666528522,916372760897,8352,10177,4077,546,169465041880,1,136,1,348,7833.06,7883.16,25.77,202336.72
251,1578661200,7413188787970,5120565412922,40173,46677,19145,540,62120563641,1,546,1,101,7883.16,7864.88,20.81,164343.49
252,1578664800,6358808371692,3816082527803,37375,37158,16422,546,131457978191,1,428,1,387,7864.88,7966.51,31.91,252699.49
253,1578668400,7135944433194,4574069576261,42469,42710,18429,546,89960200347,1,861,1,224,7966.51,8071.36,50.28,403719.09
254,1578672000,5219628355280,3317942058195,31096,31813,13480,546,77854587759,1,327,1,206,8071.36,7953.01,42.39,340400.85
255,1578675600,8676664108688,4809878810144,54543,53533,22408,546,499999922547,1,500,1,636,7953.01,7970.26,17.91,142121.01
256,1578679200,5746624957026,4320395766224,34171,35633,14841,546,222226430902,1,674,1,375,7970.26,8028.65,47.53,382669.27
257,1578682800,4600087897680,2401485805665,29747,28627,11880,540,179999991553,1,674,1,1775,8028.65,8069.91,32.99,265808.47
258,1578686400,6179528851774,4328214969949,34340,41479,15959,546,160254659914,1,500,1,380,8069.91,8066.79,11.93,96350.1
259,1578690000,5091460923114,4001227468007,30287,41460,13149,0,146000610237,1,500,1,440,8066.79,8058.54,33.56,271205.55
260,1578693600,6459483696052,3780074324999,34373,44142,16682,546,144405307251,1,500,1,201,8058.54,8090.07,23.22,186753.81
261,1578697200,3510858330662,2258238513337,16592,22107,9067,0,44598369994,1,975,1,352,8090.07,8185.54,42.01,341897.86
262,1578700800,3388111877500,2193394758083,16037,19822,8750,0,65594171746,1,229,1,125,8185.54,8173.55,39.77,324502.35
263,1578704400,7241266310986,4099815693079,38393,56270,18701,0,133321301678,1,583,1,6612,8173.55,8207.05,43.25,355634.6
264,1578708000,3755576811414,2204820082429,17873,27045,9699,546,62061880814,1,250,1,946,8207.05,8204.31,11.81,96717.65
265,1578711600,3186374015994,3633951063759,16932,27733,8229,546,281144194836,1,267,1,123,8204.31,8162.81,7.122999999999999,58187.22
266,1578715200,5035315069144,2030019888333,25008,30314,13004,0,41135151909,1,508,1,708,8162.81,8124.34,7.166,58329.15
267,1578718800,4095549637522,1678458827315,17683,25783,10577,0,40791616134,1,240,1,1788,8124.34,8090.98,12.13,97942.42
268,1578722400,2665960031610,1473889110690,18541,16071,6885,546,40447285127,1,1092,1,188,8090.98,8117.52,6.29,50952.87
269,1578726000,5239376207366,2434175092141,28535,32112,13531,0,61707451131,1,731,1,511,8117.52,8077.47,10.93,88681.25
270,1578729600,5038799984218,2350607998980,24263,30617,13013,0,77984528452,1,300,1,560,8077.47,8059.71,6.617000000000001,53438.71
271,1578733200,4596990195392,2819254869774,24111,27533,11872,0,411441844961,1,240,1,137,8059.71,8109.98,11.32,91709.76
272,1578736800,5209948035630,2588455419208,28062,30765,13455,0,280949166177,1,338,1,100,8109.98,8045.95,10.16,81944.86
273,1578740400,3832632155828,2060913400422,19469,23633,9898,546,92275134544,1,500,1,414,8045.95,8035.0,17.49,140335.06
274,1578744000,5399295087984,2536546399700,27171,32509,13944,0,94304896355,1,240,1,111,8035.0,8053.68,9.011000000000001,72423.8
275,1578747600,3998746441022,2157159078470,22917,24379,10327,546,81926751400,1,100,1,56,8053.68,8088.77,4.65,37534.68
276,1578751200,5074423560530,1945945693350,27503,29778,13105,540,40309210602,1,545,1,610,8088.77,8055.18,10.09,81540.02
277,1578754800,6987254723370,3188344049736,39788,42591,18045,0,74587730350,1,1055,1,597,8055.18,8095.24,6.837999999999999,55249.79
278,1578758400,6070334846122,2981266749654,34175,36429,15677,0,88760200178,1,940,1,128,8095.24,8163.21,55.49,451114.37
279,1578762000,5654855526744,2720904863236,27711,33667,14604,0,67694119133,1,476,1,106,8163.21,8164.18,31.79,260002.94
280,1578765600,5005112471836,3027620658858,27012,30227,12926,0,50352294171,1,379,1,285,8164.18,8166.69,11.64,94978.03
281,1578769200,7183958818658,2465049150020,33949,41000,18553,0,37999963069,1,606,1,169,8166.69,8151.66,15.46,126117.04
282,1578772800,3411731857446,2028849639127,17065,20474,8811,0,99999990325,1,490,1,98,8151.66,8155.51,12.47,101653.18
283,1578776400,8318492281638,3189727916837,37111,51065,21483,0,42533683605,1,646,1,985,8155.51,8109.12,73.63,600171.33
284,1578780000,4188480706162,2111792894049,23415,26006,10817,546,79999988219,1,553,1,598,8109.12,8072.01,23.84,192516.01
285,1578783600,5097269114904,1671979367808,20911,34633,13164,584,266949161835,1,840,1,993,8072.01,8022.15,15.96,128306.4
286,1578787200,4396026759458,2149335853314,21162,25222,11353,546,48835480306,1,934,1,130,8022.15,8065.02,37.79,302218.68
287,1578790800,3819466921104,3090553796245,17030,22356,9864,0,1327090194026,1,731,1,353,8065.02,8063.39,9.183,74094.32
288,1578794400,4099034552596,2621779362091,21906,45926,10586,0,51649600193,1,332,1,6710,8063.39,8085.01,6.749,54520.62
289,1578798000,3936017969690,2007108454444,19269,26891,10165,0,99999884800,1,305,1,501,8085.01,8084.29,3.305,26694.01
290,1578801600,4131560426620,1916944346550,18537,26034,10670,0,320790180247,1,240,1,1785,8084.29,8073.81,7.847,63503.33
291,1578805200,3477170818280,1181900952175,15064,20454,8980,0,39593756186,1,240,1,375,8073.81,8097.71,4.393,35527.68
292,1578808800,3442321667540,1507486510808,16040,20312,8890,0,65877075543,1,254,1,229,8097.71,8083.0,8.362,67881.61
293,1578812400,2710876714786,1055793169581,12720,16454,7001,546,310790125247,1,694,1,531,8083.0,8092.07,2.647,21404.8
294,1578816000,4651199985432,1678974081975,22420,27738,12012,0,63921708939,1,242,1,100,8092.07,8129.38,5.979,48524.26
295,1578819600,4294189796740,1542592260859,20739,25325,11090,0,261441838493,1,589,1,125,8129.38,8125.97,8.874,72225.75
296,1578823200,4314712074398,2441348023125,21233,25552,11143,0,304290031847,1,617,1,112,8125.97,8121.1,10.43,84448.14
297,1578826800,4745679905216,3039605741043,27277,31343,12256,0,511539813416,1,677,1,2287,8121.1,8097.81,4.287,34744.65
298,1578830400,4188867918948,1619247690415,20956,26111,10818,0,81290958601,1,250,1,557,8097.81,8133.11,14.88,121170.25
299,1578834000,4045986400914,2362942472626,21508,23303,10449,546,291789928847,1,312,1,369,8133.11,8155.09,3.61,29348.84
300,1578837600,5973918862408,1707370238636,32414,35401,15428,540,133500554237,1,1000,1,295,8155.09,8131.75,32.73,267115.24
301,1578841200,5990181799420,2700915291740,39620,35840,15470,0,135119334171,1,731,1,565,8131.75,8150.6,6.496,52960.32
302,1578844800,5810902279502,2054180438055,30009,33721,15007,546,124047149519,1,416,1,141,8150.6,8102.81,11.53,93809.06
303,1578848400,5385742640474,1886364853168,23566,31286,13909,546,105634178290,1,448,1,173,8102.81,8107.7,77.36,630487.61
304,1578852000,4823509675202,1700595612819,26148,27879,12457,546,104708865159,1,250,1,100,8107.7,8118.68,5.58,45260.6
305,1578855600,2763537653682,1693265656701,22393,17523,7137,2650,30450236580,1,500,1,98,8118.68,8125.42,11.59,94279.28
306,1578859200,3731182405896,2371484888876,18203,23466,9636,580,87001102392,1,490,1,76,8125.42,8144.6,7.943,64646.15
307,1578862800,9365515654982,3587542681933,48167,52338,24187,540,66529007601,1,378,1,837,8144.6,8099.0,4.88,39698.11
308,1578866400,4248111475206,1568714032250,20928,23827,10971,0,27077753419,1,378,1,125,8099.0,8156.92,9.71,79039.75
309,1578870000,5288165018402,2688499602291,22848,30372,13657,0,53948700492,1,500,1,201,8156.92,8187.56,7.672000000000001,62638.71
310,1578873600,4465337848152,1539117594068,21157,32069,11532,0,63331077547,1,440,1,6536,8187.56,8149.52,6.8420000000000005,55858.18
311,1578877200,3271948041700,2164131284668,15830,21460,8450,0,277789906147,1,240,1,1779,8149.52,8145.72,5.305,43232.63
312,1578880800,2039062531076,2079556441229,10080,21059,5266,546,132400865043,1,448,1,1906,8145.72,8108.64,5.524,44899.5
313,1578884400,5707129252854,4212571086633,32756,46137,14739,0,985047296735,1,374,1,948,8108.64,8099.34,8.466000000000001,68542.55
314,1578888000,3404762027298,1107160952597,16113,19794,8793,546,52417854234,1,310,1,201,8099.34,8107.49,8.652999999999999,70089.51
315,1578891600,4682177008312,2094070811224,24600,29999,12092,0,208949155823,1,839,1,1775,8107.49,8090.41,16.07,130007.13
316,1578895200,2788319271986,1327655991672,13967,16810,7201,0,98555918730,1,432,1,411,8090.41,8055.67,12.74,102963.0
317,1578898800,6018448332798,3262209305662,33484,35512,15543,546,257789775907,1,459,1,103,8055.67,8070.0,7.603,61322.99
318,1578902400,4292640945596,1680096024126,24816,26310,11086,540,61329496862,1,440,1,114,8070.0,8108.93,10.47,84550.86
319,1578906000,3458197391766,1710146796281,23891,21984,8931,546,89999996240,1,445,1,348,8108.93,8102.56,14.76,119506.13
320,1578909600,6002959821358,2346167698013,47316,36667,15503,0,75218756222,1,1000,1,370,8102.56,8108.8,8.452,68503.07
321,1578913200,7081347430368,2267483904403,54149,41619,18288,546,43539147240,1,1000,1,99,8108.8,8079.38,14.75,119575.51
322,1578916800,5814774407362,3173149141430,37667,34701,15017,0,268733261322,1,654,1,88,8079.38,8084.74,15.16,122324.45
323,1578920400,5563086096462,3168590335337,34615,31659,14367,0,186887088043,1,711,1,103,8084.74,8078.23,7.716,62392.63
324,1578924000,1882628565532,2442502238320,13026,12745,4862,546,1127090184559,1,1075,1,123,8078.23,8082.31,16.11,130132.34
325,1578927600,7610280096044,3856077994900,44367,45809,19654,0,183694910737,1,392,1,126,8082.31,8077.6,7.099,57377.98
326,1578931200,2031705488142,992774863425,12750,11599,5247,0,182544171380,1,991,1,103,8077.6,8099.32,9.085,73519.21
327,1578934800,4602798387182,3345445254702,22233,30596,11887,546,176731022909,1,236,1,81,8099.32,8092.17,23.33,188982.1
328,1578938400,2653956435244,4006136102658,12243,16494,6854,546,174736254496,1,122,1,72,8092.17,8103.71,10.12,81952.93
329,1578942000,4597764620964,4099962875051,23134,30269,11874,600,172789751511,1,610,1,1018,8103.71,8113.0,16.53,134053.0
330,1578945600,9740337631830,6661967358722,48928,54555,25155,546,170621256310,1,348,1,614,8113.0,8157.55,9.328,75813.11
331,1578949200,5548759223380,4819749109339,30465,32454,14330,687,221296697326,1,457,1,241,8157.55,8135.26,17.76,144574.26
332,1578952800,5162320862952,3457557625220,30427,29237,13332,491,307660674981,1,555,1,357,8135.26,8127.78,17.99,146206.29
333,1578956400,4489345040884,3140918409990,22502,27012,11594,862,157932256810,1,196,1,324,8127.78,8107.85,20.36,165415.92
334,1578960000,7336133443556,3662455507668,48427,42223,18946,546,130690483401,1,608,1,979,8107.85,8260.82,77.65,639455.56
335,1578963600,3972803184360,3661183199490,22884,30248,10260,540,196949153151,1,389,1,1947,8260.82,8425.82,61.73,518019.17
336,1578967200,5336179403866,4473768423642,33008,48199,13781,546,110126790707,1,250,1,6801,8425.82,8420.0,28.45,239178.19
337,1578970800,5020988196062,2968765337657,37037,30646,12967,540,337275006444,1,1066,1,787,8420.0,8475.1,16.96,142884.22
338,1578974400,5322239743570,5044040550800,43298,32392,13745,0,1407421194136,1,668,1,962,8475.1,8531.91,77.8,663905.35
339,1578978000,3897296691090,3005066534892,23693,24602,10065,0,132399997276,1,633,1,1789,8531.91,8480.0,28.45,242492.72
340,1578981600,4596215769820,2441794872863,36905,29323,11870,546,105915366997,1,647,1,774,8480.0,8499.45,23.71,201397.68
341,1578985200,5698997784348,3355363859622,30734,33718,14718,540,171949150813,1,424,1,199,8499.45,8500.0,18.42,156869.98
342,1578988800,4847129655148,3363141649650,29789,29945,12518,0,111441835217,1,325,1,172,8500.0,8510.7,18.5,157512.43
343,1578992400,5226985398214,4000552344204,29989,31702,13499,546,114002158137,1,317,1,127,8510.7,8489.95,38.4,327329.08
344,1578996000,6191919660926,3551169157654,41072,39518,15991,540,98952123291,1,584,1,2732,8489.95,8514.61,8.555,72641.66
345,1578999600,4939286298216,3974364440203,27525,30087,12756,546,349789657407,1,305,1,378,8514.61,8520.0,7.058,60071.36
346,1579003200,1048185011702,1584403640810,5312,7841,2707,2700,334789548007,1,342,1,146,8520.0,8499.62,41.25,352508.83
347,1579006800,6914458719602,6097185450311,44406,42560,17857,537,91689433279,1,864,1,208,8499.62,8582.27,57.3,489637.21
348,1579010400,5779150831050,6769264665314,35573,35514,14925,546,529999886455,1,466,1,146,8582.27,8701.55,79.73,691868.52
349,1579014000,7671846929018,7447206237827,42636,45467,19813,546,640200454869,1,432,1,179,8701.55,8685.56,69.17,602037.01
350,1579017600,8472215757680,6424485940409,49588,47990,21880,540,977090170005,1,300,1,118,8685.56,8663.78,140.44,1207972.84
351,1579021200,4342591394990,16483203361763,22694,27735,11215,546,12594662234074,1,468,1,396,8663.78,8777.72,165.36,1445951.21
352,1579024800,2192786007118,2762065641203,11300,14865,5663,546,163929904122,1,328,1,101,8777.72,8775.0,167.43,1471311.3
353,1579028400,3459359030124,4525911179416,18688,22370,8934,546,219999987015,1,374,1,100,8775.0,8769.74,82.63,722338.26
354,1579032000,10194925442594,9438269893583,54872,59820,26329,546,284789402067,1,630,1,253,8769.74,8675.15,35.22,307546.08
355,1579035600,9258644926046,5740813358711,54819,53407,23911,540,409999900000,1,646,1,402,8675.15,8740.62,36.98,322323.3
356,1579039200,6999258319736,10355987086714,50294,40944,18076,546,6563389894767,1,856,1,626,8740.62,8732.52,99.62,869609.97
357,1579042800,5624683278752,3859956216799,45030,32222,14527,500,509999873015,1,679,1,187,8732.52,8830.33,105.11,926747.44
358,1579046400,5229662763096,4394883565255,29037,37163,13509,540,264789373623,1,381,1,6697,8830.33,8789.59,63.42,557965.44
359,1579050000,4987710048096,3691840994272,36583,31001,12884,0,142949147807,1,666,1,501,8789.59,8767.12,46.08,403245.33
360,1579053600,4311790943472,4570623099366,23422,41210,11138,546,249789340058,1,249,1,1897,8767.12,8800.63,25.42,223506.37
361,1579057200,4875443988336,3112540919492,25467,31652,12594,540,195579257189,1,250,1,947,8800.63,8725.12,22.34,195586.65
362,1579060800,4460833815912,61688213288075,27014,27250,11523,546,5391181766988,1,921,1,552,8725.12,8594.54,66.28,572422.81
363,1579064400,4719432877704,2350702329282,22251,29021,12191,0,94999987500,1,499,1,1815,8594.54,8605.86,24.59,211895.29
364,1579068000,5120106573744,2640522794611,26725,30126,13226,540,118336816181,1,681,1,206,8605.86,8660.16,50.04,432580.29
365,1579071600,4520450964888,2721014095318,26078,28467,11677,0,270000000000,1,266,1,522,8660.16,8613.97,21.95,189413.6
366,1579075200,4088420196984,2675430505192,23373,26661,10561,540,99707031337,1,365,1,599,8613.97,8623.62,16.37,141050.18
367,1579078800,3150417911472,3173824382719,16867,20795,8138,540,297274999815,1,422,1,598,8623.62,8741.05,44.86,388476.85
368,1579082400,8138902208256,4236018798421,63377,48785,21024,0,100905617151,1,1099,1,208,8741.05,8790.0,147.62,1292348.4
369,1579086000,5894355261744,2778569397295,31825,35622,15226,357,78405612815,1,628,1,130,8790.0,8717.03,13.54,118615.36
370,1579089600,6650796229920,4332855140392,34411,39748,17180,0,200183463062,1,323,1,150,8717.03,8753.08,18.28,159987.88
371,1579093200,3760913001960,2729796710201,20104,23196,9715,546,69154428171,1,416,1,106,8753.08,8863.27,45.88,403923.38
372,1579096800,4486771146960,4767685309393,35985,28406,11590,546,105732875138,1,1015,1,100,8863.27,8845.49,42.07,371560.1
373,1579100400,9023868458640,6647386648327,51606,53065,23310,540,402122860200,1,427,1,321,8845.49,8754.82,48.92,429658.46
